Series Name,Series Code,Country Name,Country Code,1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Internet users (per 100 people),IT.NET.USER.P2,Brunei Darussalam,BRN,..,1.0170801662587,3.30334992716113,4.83105790506005,6.28474284403468,7.67104120576494,8.99628453448726,12.9177690823013,15.329879855735,19.5950032207342,29.7156041447864,36.4663919475782,42.1863491609307,44.68,46,49,53,56,60.2730650423193,64.5,68.77
Internet users (per 100 people),IT.NET.USER.P2,Bulgaria,BGR,0.0195266688142058,0.119665549149992,0.725251166566501,1.21981313194706,1.84496512093439,2.90815402505996,5.37092346908696,7.6122977487982,9.08,12.04,18.13,19.97,27.09,33.64,39.67,45,46.23,47.9799930506026,51.8999876658503,53.0615,55.49
Internet users (per 100 people),IT.NET.USER.P2,Burkina Faso,BFA,..,..,0.000960518557074445,0.0186863531133987,0.0454234840502704,0.0617802926867843,0.0770801689426014,0.157732464653607,0.200992597925001,0.373440303233526,0.400295285492178,0.469914488656657,0.632707564461829,0.75,0.92,1.13,2.4,3,3.72503491597675,9.1,9.4
Internet users (per 100 people),IT.NET.USER.P2,Burundi,BDI,0,0,0.000803592121068546,0.0079794385826602,0.0158427762881167,0.0392044691840327,0.077248447383456,0.106001245363203,0.118228412267794,0.201273196735924,0.349060461879596,0.542142865759056,0.657592590351907,0.7,0.81,0.9,1,1.11,1.21999994477793,1.3,1.38
Internet users (per 100 people),IT.NET.USER.P2,Cabo Verde,CPV,..,..,..,0.240967919940818,0.472735008391046,1.15998246106519,1.82244385164396,2.68533271272311,3.5187571749658,4.32488539053715,5.31883206957883,6.07408710659813,6.80891100753313,8.28321981953034,14,21,30,32,34.74,37.5,40.26
Internet users (per 100 people),IT.NET.USER.P2,Cambodia,KHM,..,..,..,0.00584491064008368,0.016324986068665,0.0319695777498133,0.047022640068885,0.0769560555527296,0.226983237666204,0.260570197574002,0.300436644360101,0.317321781089656,0.468356720063827,0.49,0.51,0.53,1.26,3.1,4.94,6.8,9
Internet users (per 100 people),IT.NET.USER.P2,Cameroon,CMR,..,..,..,0.00676874429437161,0.0132163405248288,0.129067580946992,0.252120077733662,0.277051321848797,0.360871584267755,0.587622611130454,0.976075415490902,1.40265422575955,2.0287447914719,2.93,3.4,3.84,4.3,5,5.69898724036494,6.4,11
Internet users (per 100 people),IT.NET.USER.P2,Canada,CAN,2.37869385300003,4.16352525273622,6.76023965049561,15.0723573635834,24.897400303091,36.1864400395459,51.3,60.2,61.5932992681952,64.2,65.9559634648989,71.66,72.4,73.2,76.7,80.3,80.3,83,83,85.8,87.12
Internet users (per 100 people),IT.NET.USER.P2,Central African Republic,CAF,..,..,0.00584950282150769,0.0142708807245497,0.02787820125385,0.0408942871771328,0.0533941742150456,0.0785434278394038,0.128537116506299,0.151563337940017,0.223401395464406,0.268195609199012,0.311159173235716,0.375815961044797,1,1.8,2,2.2,3,3.5,4.03
Internet users (per 100 people),IT.NET.USER.P2,Chad,TCD,..,..,..,0.000658168309696096,0.00426850447657814,0.0123217277033717,0.03570707628555,0.0459341343557353,0.166069664674347,0.320308555366775,0.360920107034467,0.399257700084004,0.581045764229641,0.847224520710968,1.19,1.5,1.7,1.9,2.10000000005453,2.3,2.5
Internet users (per 100 people),IT.NET.USER.P2,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Internet users (per 100 people),IT.NET.USER.P2,Chile,CHL,0.141084506727297,0.346980781428478,0.683475610172851,1.05709249598086,1.66232202183041,4.103419297232,16.6,19.1,22.1,25.4737788864723,28.1779101232438,31.1753470303684,34.4977511736017,35.9,37.3,41.56,45,52.2496072877744,61.4181545577569,66.5,72.35
Internet users (per 100 people),IT.NET.USER.P2,China,CHN,0.0011681145300252,0.00495470950415135,0.0130816917950895,0.0323948609340087,0.168540297316545,0.708187956801324,1.77591320677415,2.63965021485872,4.59570433077551,6.2,7.3,8.52325700269541,10.5231526193851,16,22.6,28.9,34.3,38.3,42.3001174855995,45.8,49.3
Internet users (per 100 people),IT.NET.USER.P2,Colombia,COL,0.107173945315899,0.188046790408001,0.330017772736723,0.550521023153909,1.12622524463277,1.69773079358943,2.207532992624,2.85419997133433,4.6,7.38892371052557,9.1186903029666,11.0072638904585,15.3416745365682,21.8,25.6,30,36.5,40.3509157546318,48.98,51.7,52.57
Internet users (per 100 people),IT.NET.USER.P2,Comoros,COM,..,..,..,0,0.0378709698187306,0.148162964444593,0.271740607285909,0.443068372538977,0.554869674985088,0.848189370151537,1.32732717785355,2,2.2,2.5,3,3.5,5.1,5.5,5.97529630842855,6.5,6.98
Internet users (per 100 people),IT.NET.USER.P2,"Congo, Dem. Rep.",ZAR,..,..,0.000108206731817796,0.000211213230126382,0.000413065168672064,0.00100907613529895,0.0059021136806903,0.0114757819210493,0.0927907024606925,0.134914837437335,0.196208375178039,0.238037798692792,0.29605361030881,0.37,0.44,0.56,0.72,1.2,1.679961014645,2.2,3
Internet users (per 100 people),IT.NET.USER.P2,"Congo, Rep.",COG,..,..,0.00352686039240554,0.00346910364259352,0.00341514308595744,0.0167910491618412,0.0263547320580279,0.0322236164306931,0.157249517243982,0.460014186837522,1.07750492958505,1.46342005950851,2.00799007938159,2.75970437370903,4.28750990276481,4.5,5,5.6,6.10669502435836,6.6,7.11
Internet users (per 100 people),IT.NET.USER.P2,Costa Rica,CRI,0.279912478734018,0.416829206101345,0.841057040488486,1.64022128772133,2.66637869776731,3.90432325714263,5.80025302331829,9.55948213497093,19.8948511346293,20.3336148143541,20.7923067055542,22.07,25.1,28.4,32.29,34.33,36.5,39.2121959961842,47.5,45.96,49.41
Internet users (per 100 people),IT.NET.USER.P2,Cote d'Ivoire,CIV,..,0.000200255606255825,0.00840977984943001,0.0188283612861277,0.060974438600722,0.118685916651984,0.231461670612799,0.395747702246439,0.497929360753307,0.758669629452205,0.849282414747704,1.03923820514001,1.52490079122527,1.8,1.9,2,2.7,2.9,5,8.4,14.6
Internet users (per 100 people),IT.NET.USER.P2,Croatia,HRV,0.268318996512712,0.51402858984181,0.85898236788368,1.72960931152469,3.27322027921442,4.40535911936871,6.64488254374396,11.5585731811648,17.76,22.75,30.91,33.14,37.98,41.44,44.24,50.58,56.55,57.7899789891444,61.9399731527956,66.7476,68.57
Internet users (per 100 people),IT.NET.USER.P2,Cuba,CUB,..,9.16580118588969E-05,0.0319490013609362,0.068220213758489,0.226699198908507,0.314690541189058,0.541182548811058,1.07975172188907,3.77058503769014,5.2412690536929,8.40798475900703,9.73806220781346,11.1596013147617,11.69,12.94,14.33,15.9,16.0172907996413,21.2,27.93,30
Internet users (per 100 people),IT.NET.USER.P2,Cyprus,CYP,0.111034620594701,0.410120684846861,0.673343541221418,4.37827209501646,8.8905391589027,11.3423986595347,15.2553943710137,18.8187590408455,28.32,30.09,33.83,32.81,35.83,40.77,42.31,49.81,52.99,56.8598923503507,60.6898684001903,65.4548,69.33
Internet users (per 100 people),IT.NET.USER.P2,Czech Republic,CZE,1.25921783780867,1.4535758401741,1.94037819329252,2.91569869519568,3.89590606502968,6.83280201790214,9.78052788834393,14.6971721171129,23.93,34.3,35.5,35.27,47.93,51.93,62.97,64.43,68.82,70.49,73.4300078241036,74.1104,79.71
Internet users (per 100 people),IT.NET.USER.P2,Denmark,DNK,1.34430774968452,3.82565642047484,5.71498784136337,11.3820049363755,22.6687461463132,30.5920406509143,39.1724308555053,42.9575247201878,64.25,76.26,80.93,82.74,86.65,85.03,85.02,86.84,88.72,89.8100133895232,92.2600117153012,94.6297,95.99
Internet users (per 100 people),IT.NET.USER.P2,Djibouti,DJI,..,0.0160308304932045,0.0311662407280434,0.0829414975916805,0.0946960039743184,0.10576190879093,0.194500528399956,0.343526262964202,0.48697170451894,0.625940229399888,0.781317175068661,0.953611449300569,1.27004115919322,1.62,2.26,4,6.5,7,8.26723289204519,9.5,10.71
Internet users (per 100 people),IT.NET.USER.P2,Dominica,DMA,..,0.548762736535662,1.16551814566063,..,2.92534519073251,2.93216437713498,8.81484419762881,13.2452280386761,18.4248927671241,23.6204198529629,30.3196130921568,38.5436432637571,39.39817430347,40.2744630071599,41.16,42.02,47.45,51.3135,55.1770141638519,59,62.86
Internet users (per 100 people),IT.NET.USER.P2,Dominican Republic,DOM,..,0.0172336008439541,0.0749870526387339,0.142687565480216,0.233914189047576,1.10474387376368,3.70469235587688,4.42939069666645,6.8237257325842,7.89839293716387,8.8655534607044,11.4831977789344,14.8449283654589,17.66,20.82,27.72,31.4,38,41.2,45.9,49.58
Internet users (per 100 people),IT.NET.USER.P2,Ecuador,ECU,0.034833586115011,0.043833641162384,0.086161275641811,0.110217959406047,0.125272771019497,0.823371634386107,1.46218853556457,2.67044367376705,4.26079691519764,4.46022834472698,4.83444263759525,5.99425516097331,7.2,10.8,18.8,24.6,29.03,31.3668083587433,35.1351464545516,40.3536842279418,43
Internet users (per 100 people),IT.NET.USER.P2,"Egypt, Arab Rep.",EGY,0.00638326960356752,0.031319638236881,0.0614668989377844,0.0904802447092506,0.147987376854339,0.290445278316066,0.641265037504813,0.838945611477604,2.71999971465421,4.03788510706701,11.92,12.75,13.66,16.03,18.01,20,21.6,25.6,26.4,29.4,31.7
Internet users (per 100 people),IT.NET.USER.P2,El Salvador,SLV,..,..,0.0863895807254479,0.256960679362923,0.425253672320613,0.845428741432214,1.17739726914477,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9,18.9,20.3213877242007,23.1093,29.7
Internet users (per 100 people),IT.NET.USER.P2,Equatorial Guinea,GNQ,..,..,..,0.0414622921184329,0.0944237738972509,0.0974159446521569,0.132354665123789,0.16526042288306,0.321197997152044,0.520524272046806,0.843930284607049,1.14978967061811,1.27919359635686,1.55712305943539,1.82,2.13,6,11.5,13.9431821913076,16.4,18.86
Internet users (per 100 people),IT.NET.USER.P2,Eritrea,ERI,0,0,0,0.00901771801235067,0.0087742362685396,0.0254950284694485,0.136711941104496,0.157815289303043,0.227090137626716,..,..,..,..,0.41,0.47,0.54,0.61,0.7,0.8,0.9,0.99
Internet users (per 100 people),IT.NET.USER.P2,Estonia,EST,1.15975091279219,2.77896848858157,3.52511112912835,5.70627654756003,10.7960348323268,14.5008972430169,28.5769538105646,31.5274897673756,41.52,45.32,53.2,61.45,63.51,66.19,70.58,72.5,74.1,76.5,78.3899259259259,79.4,84.24
Internet users (per 100 people),IT.NET.USER.P2,Ethiopia,ETH,..,1.75491225386083E-05,0.0017034482886673,0.00496672048936104,0.00966351744980805,0.0125415989159042,0.0152637672082567,0.0371623810686744,0.0724022618698295,0.105811658802603,0.155334520794722,0.219659818999505,0.310592656856176,0.37,0.45,0.54,0.75,1.1,1.48281013861396,1.9,2.9
Internet users (per 100 people),IT.NET.USER.P2,Faeroe Islands,FRO,..,0,2.31878681074062,4.60129756591359,11.3378684807256,22.297538351766,32.916392363397,43.2469835228993,53.2992218313613,58.9126409695337,66.5335994677312,67.9026317413939,69.359445124439,75.98,75.57,75.18,75.2,80.7321728,85.3351892392109,90,94.66
Internet users (per 100 people),IT.NET.USER.P2,Fiji,FJI,0.00790739908511393,0.00911534294524544,0.0644371415684,0.223454841691821,0.633167865464492,0.942462062760434,1.4968547339902,1.8579785936093,6.15264970011985,6.72543473821551,7.4129434854202,8.45363663371359,9.6000384001536,10.8978310454645,13,17,20,28,33.7423567521104,37.1,41.8
Internet users (per 100 people),IT.NET.USER.P2,Finland,FIN,4.91509855362412,13.900303888052,16.7800752605887,19.4586827950608,25.4525249254189,32.2950922889897,37.2484617371121,43.1053633522263,62.43,69.22,72.39,74.48,79.66,80.78,83.67,82.49,86.89,88.70999491353,89.879997974222,91.5144,92.38
Internet users (per 100 people),IT.NET.USER.P2,France,FRA,0.899867425301053,1.63794724451239,2.58403397908468,4.25500387171107,6.31977872175207,9.12531788860536,14.3079239430677,26.3259035521688,30.18,36.14,39.15,42.87,46.87,66.09,70.68,71.58,77.28,77.8199989926706,81.44,81.9198,83.75
Internet users (per 100 people),IT.NET.USER.P2,French Polynesia,PYF,..,..,0.0909719442523926,0.21438525029478,1.31616469607564,3.44890023193854,6.3570635452072,6.25158894552365,8.20021648571522,14.1242937853107,17.8845374263753,21.5421854743002,25.1079642462589,28.59,33.87,44.6,49,49,52.8766305867993,56.8,60.68
Internet users (per 100 people),IT.NET.USER.P2,Gabon,GAB,..,..,0,0.0479990086022951,0.170124880168288,0.249009564457371,1.21614061828589,1.34762022159633,1.93953010616212,2.65958659385985,2.97906980035019,4.89326474972412,5.48920080280135,5.76700457562583,6.21,6.7,7.23,8,8.61671448924674,9.2,9.81
Internet users (per 100 people),IT.NET.USER.P2,"Gambia, The",GMB,..,0.0092175413498905,0.0355073602319341,0.0513113469912736,0.206094460510653,0.715827014834322,0.921794919066406,1.33679116648397,1.79677988296495,2.436781193062,3.30800347812937,3.79900113882231,5.23769115841218,6.20503741852418,6.88,7.63,9.2,10.8703,12.4492287209242,14,15.56
Internet users (per 100 people),IT.NET.USER.P2,Georgia,GEO,..,0.0118368853524659,0.0400654188158425,0.0609303330695727,0.102830956807091,0.41634356671125,0.484746298540492,0.992344436138154,1.58787562980332,2.55881648068489,3.88622135350273,6.07945762869794,7.52687684487832,8.26,10.01,20.07,26.9,31.52,36.94,43.3,48.9
Internet users (per 100 people),IT.NET.USER.P2,Germany,DEU,0.922541043112975,1.8377377536464,3.05480523429391,6.71108747669468,9.87785242805539,20.8459826390268,30.2163466048889,31.650939416316,48.82,55.9,64.73,68.71,72.16,75.16,78,79,82,81.26999953602,82.3499984738392,84.17,86.19
Internet users (per 100 people),IT.NET.USER.P2,Ghana,GHA,..,0.000347917574151673,0.00564876296892429,0.0275375417930387,0.0322404432072234,0.104895466160959,0.153615297625799,0.200008060324831,0.830284033818739,1.19305791098328,1.71679770389504,1.83119746104616,2.72317597313987,3.85,4.27,5.44,7.8,9,10.6,12.3,18.9
Internet users (per 100 people),IT.NET.USER.P2,Greece,GRC,0.3781743124531,0.749616477469714,1.39536077890155,1.84963468790097,3.2218217855723,6.87729214416088,9.13883730776798,10.9350258080278,14.67,17.8,21.42,24,32.25,35.88,38.2,42.4,44.4,51.6499951676815,55.0699934418411,59.8663,63.21
Internet users (per 100 people),IT.NET.USER.P2,Greenland,GRL,0.0647121209397638,0.0539403419817682,1.79671919075768,7.95450468228625,14.6544471691696,21.6026133057246,31.7478112321162,35.4641368915684,44.154789028418,54.5342598293605,56.0990147610533,57.7034045008656,59.361687268664,61.07,62.82,62.83,63,64,64.8960100995989,65.8,66.7
Internet users (per 100 people),IT.NET.USER.P2,Grenada,GRD,0,0,0.29803298231671,0.990883868410622,1.48485448426054,2.47316614730178,4.06390799146313,5.12810398216998,14.7588405454867,18.6451821830564,19.5706205843787,20.4878048780488,21.3959911692909,22.29,23.18,24.05,27,30,32,35,37.38
Internet users (per 100 people),IT.NET.USER.P2,Guam,GUM,0.348453910001324,0.659530908641229,1.35610688834494,2.34457164676014,4.50128418990124,8.49717632294499,16.1131270423389,25.3802275337398,31.1922942556271,33.7166817880876,36.1617878387908,38.559877557558,43.8514430048178,46.1504736192355,48.4187021509296,50.6420283820435,54.04,57.7,61.5341593079002,65.4,69.27
Internet users (per 100 people),IT.NET.USER.P2,Guatemala,GTM,..,0.00299800542698942,0.0195348708188295,0.0954760214836324,0.466590444451661,0.592652945261753,0.712332904508925,1.7382017815873,3.39174627024502,4.54885490848324,5.1,5.7,6.5,7.3,8.3,9.3,10.5,12.3,16,19.7,23.4
Internet users (per 100 people),IT.NET.USER.P2,Guinea,GIN,0.000138318459718829,0.000668589440753014,0.00194894188047425,0.00380310850877073,0.00620336850353784,0.0608089191603796,0.0954249236063846,0.175541868491054,0.402022748744397,0.450960370842751,0.508819332302937,0.542254180996637,0.637492122987955,0.780025279059244,0.92,0.94,1,1.3,1.49014436571885,1.6,1.72
Internet users (per 100 people),IT.NET.USER.P2,Guinea-Bissau,GNB,..,..,..,0.0163890632503118,0.02406042052803,0.117702448210923,0.230103170591588,0.299569144677667,1.02299323436117,1.35419747762901,1.80814220342991,1.90136531610877,2.0571967045036,2.20630223745003,2.35488871087933,2.30328059172582,2.45,2.672,2.89399062085531,3.1,3.32
Internet users (per 100 people),IT.NET.USER.P2,Guyana,GUY,..,..,0.0658541146967945,0.131828032967554,0.26408811035714,3.96635473490207,6.61149156572021,13.2069864958563,..,..,..,..,..,13.8,18.2,23.9,29.9,31,33,35,37.35
Internet users (per 100 people),IT.NET.USER.P2,Haiti,HTI,..,..,0.00748425313141151,..,0.0239994768114055,0.0706584781341451,0.231270714628821,0.340832326173809,0.893432988337908,1.64735834557778,5.401261907622,6.37620163504938,6.79600048052951,7.2,7.6,8.1,8.37,9,9.8,10.6,11.4
Internet users (per 100 people),IT.NET.USER.P2,Honduras,HND,..,0.0367752523847096,0.0437112456096425,0.170996468238945,0.301247213672473,0.573575476141391,1.20385599891878,1.41528193123711,2.5974025974026,4.8,5.6,6.5,7.8,9.4,9.6,9.8,11.09,15.9,18.12,17.8,19.08
Internet users (per 100 people),IT.NET.USER.P2,"Hong Kong SAR, China",HKG,2.78419826636163,3.21863564288143,4.74883867150288,10.5187570475672,14.5459795803324,21.2306819749994,27.8277606812581,38.6714032309569,43.0823830278909,52.2000433497404,56.3998803935333,56.9,60.8,64.8,66.7,69.4,72,72.2,72.9,74.2,74.56
Internet users (per 100 people),IT.NET.USER.P2,Hungary,HUN,0.483580975150708,0.677486054433488,0.969239535629585,1.94244987216737,3.89464327842503,5.85784074913192,6.99967635062916,14.5285543028277,16.67,21.63,27.74,38.97,47.06,53.3,61,62,65,68.0199878861296,70.579998153838,72.6439,76.13
Internet users (per 100 people),IT.NET.USER.P2,Iceland,ISL,6.79481178371359,11.2158756981883,14.8064793153484,27.4788687499313,36.2642065028975,41.2945667122702,44.470533824288,49.3929953676426,79.12,83.14,83.88,87,89.51,90.6,91,93,93.39,94.8196868008949,96.2097995545657,96.5468,98.16
Internet users (per 100 people),IT.NET.USER.P2,India,IND,0.0010695623867526,0.0262288788137051,0.0463339767355146,0.0707678487089183,0.13902732879964,0.27322427673499,0.527532449930946,0.660146377009928,1.53787558175083,1.68648997063625,1.97613649190559,2.38807499995774,2.80549986534254,3.95,4.38,5.12,7.5,10.07,12.5800609138955,15.1,18
Internet users (per 100 people),IT.NET.USER.P2,Indonesia,IDN,0.00105974438244869,0.0261094771945335,0.0566239887373857,0.194910263619177,0.255306646259756,0.444415935985143,0.925563864466858,2.01861385948459,2.13413573295808,2.38701977959476,2.60028587633414,3.60202476259646,4.76481313366657,5.78627472934199,7.91747938492903,6.92,10.92,12.28,14.52,14.94,17.14
Internet users (per 100 people),IT.NET.USER.P2,"Iran, Islamic Rep.",IRN,0.000408331951401899,0.00417975237282131,0.015826080240759,0.0467560941386576,0.0998152205281395,0.378569094530717,0.934190019959829,1.48422133163363,4.62617511492205,6.93372195304053,7.49,8.1,8.76,9.47,12.02,13.8,15.9,19,22.73,29.95,39.35
Internet users (per 100 people),IT.NET.USER.P2,Iraq,IRQ,..,..,..,..,..,..,..,0.1,0.5,0.6,0.9,0.9,0.95234424383919,0.93,1,1.06,2.5,5,7.1,9.2,11.3
Internet users (per 100 people),IT.NET.USER.P2,Ireland,IRL,0.558377221782965,1.10838632805464,2.19930183163355,4.08825507004952,8.09601004337033,10.9338085895467,17.8504672405807,23.1388121904053,25.85,34.31,36.99,41.61,54.82,61.158324551,65.34,67.38,69.85,74.8899729670944,76.919992540097,78.2477,79.69
Internet users (per 100 people),IT.NET.USER.P2,Isle of Man,IMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Internet users (per 100 people),IT.NET.USER.P2,Israel,ISR,0.576966460362693,0.93042297028229,2.16836760046815,4.39940548194079,10.3070699456663,13.4361219052622,20.8737899981674,17.3786238639049,17.7645990630493,19.5933936579649,22.7704855254035,25.1940424216829,27.8810744577346,48.1280621948445,59.39,63.12,67.5,68.8738779907441,70.8,70.8,71.45
Internet users (per 100 people),IT.NET.USER.P2,Italy,ITA,0.192304619468143,0.524412787470198,1.02328990327724,2.27673783398868,4.5585195653676,14.378410192862,23.1108742441037,27.2221169788811,28.04,29.04,33.24,35,37.99,40.79,44.53,48.83,53.68,54.3899983018814,55.829997993283,58.4593,61.96
Internet users (per 100 people),IT.NET.USER.P2,Jamaica,JAM,0.0368171040811351,0.109487985518389,0.591145841711251,0.797797440825369,1.97872631761407,2.35568855598647,3.11577802729967,3.8630203874764,6.1,7.8,10,12.8,16.4,21.1,23.6,24.3,27.67,37.438613414848,33.79,37.1,40.5
Internet users (per 100 people),IT.NET.USER.P2,Japan,JPN,0.799684291039372,1.59436314822182,4.37298196820763,9.16307714028121,13.4140408820215,21.391290312434,29.9907403589142,38.5320608612719,46.5942011179917,48.4352658899653,62.3939296327259,66.9210661042901,68.6852703213795,74.3,75.4,78,78.21,79.0541135244739,79.4964,89.71,90.58
Internet users (per 100 people),IT.NET.USER.P2,Jordan,JOR,..,0.0232339200362821,0.0449385487814688,0.59934110602689,1.30588826426973,2.52696535256747,2.62327542156362,4.70571958094159,6.02553241191204,8.46600501623938,11.6587413706379,12.9328520457507,13.8671087882097,20,23,26,27.2,34.9,37,41,44
Internet users (per 100 people),IT.NET.USER.P2,Kazakhstan,KAZ,0.000521078881417335,0.0113023546258183,0.0318245120029329,0.0645967541164605,0.13106960398892,0.464277217538881,0.668594402621264,1.00612421099739,1.67477099516366,2.00041475265872,2.6503946570164,2.96170749150089,3.26836905115978,4.02,11,18.2,31.6,50.6,53.3156691222464,54,54.89
Internet users (per 100 people),IT.NET.USER.P2,Kenya,KEN,..,0.000727482162773916,0.00883911485103882,0.0344060509233638,0.0502613876974799,0.114256028237822,0.318059713612037,0.619782266151425,1.20777388492125,2.94190286101524,3.02352804209621,3.10189770248496,7.5337897198037,7.95,8.67,10.04,14,28,32.1,39,43.4
Internet users (per 100 people),IT.NET.USER.P2,Kiribati,KIR,..,..,..,..,0.616545618210291,1.21157783781819,1.78522547397736,2.33745894837722,2.5,3,3.5,4,4.5,6,7,8.97,9.07,10,10.7467976841839,11.5,12.25
Internet users (per 100 people),IT.NET.USER.P2,"Korea, Dem. Rep.",PRK,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0
Internet users (per 100 people),IT.NET.USER.P2,"Korea, Rep.",KOR,0.311359364299842,0.819686670067246,1.62423719177877,3.60080156399075,6.78181546774092,23.5521944496933,44.7,56.6,59.4,65.5,72.7,73.5,78.1,78.8,81,81.6,83.7,83.7591201534472,84.07,84.77,84.33
Internet users (per 100 people),IT.NET.USER.P2,Kosovo,KSV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Internet users (per 100 people),IT.NET.USER.P2,Kuwait,KWT,0.14716270308453,0.202898433102358,0.855662316859742,2.17453585891176,3.05239745470751,4.75622220879911,6.73139576837536,8.55179243431475,10.2489679289296,22.4029383804612,22.9271120360078,25.9261083689107,28.7911979549612,34.8,42,50.8,61.4,65.7690706867398,70.45,75.46,78.7
Internet users (per 100 people),IT.NET.USER.P2,Kyrgyz Republic,KGZ,..,..,..,..,0.0728083339331353,0.20471134983184,1.04140114469361,3.00294132719239,2.99926518003089,3.90876626828521,5.09038530732863,10.5338013405507,12.3069069959465,14.03,15.7,16,16.3,17.5,19.8,23,28.3
Internet users (per 100 people),IT.NET.USER.P2,Lao PDR,LAO,..,..,..,..,0.00965781399243407,0.037780708301385,0.111044032290124,0.181664460654566,0.267899241309349,0.333912466428616,0.361434490258043,0.850357490288917,1.16989342772256,1.64,3.55,6,7,9,10.747676189122,12.5,14.26
Internet users (per 100 people),IT.NET.USER.P2,Latvia,LVA,..,..,0.812717071650356,2.05345471167237,3.31526788607745,4.38740905527801,6.31906208267861,7.21934580836289,21.94,26.98,38.58,46,53.63,59.17,63.41,66.84,68.42,69.7499545592245,73.1199437663748,75.2344,75.83
Internet users (per 100 people),IT.NET.USER.P2,Lebanon,LBN,..,0.0716179907830511,0.14016693882414,1.24107973937325,2.72235219941557,5.37680949802644,7.95274373635276,6.78321977527715,7,8,9,10.14,15,18.74,22.53,30.14,43.68,52,61.249785718304,70.5,74.7
Internet users (per 100 people),IT.NET.USER.P2,Lesotho,LSO,..,..,0.00284593961257655,0.00558443328054182,0.0109565326956631,0.0538044595288236,0.211806070361977,0.261150063093855,1.08394313737534,1.53249659019509,2.17552433931097,2.58024548419449,2.97970818724486,3.44543125970873,3.58,3.72,3.86,4.2248,4.58961762996709,5,11
Internet users (per 100 people),IT.NET.USER.P2,Liberia,LBR,..,..,..,0.00448944262671901,0.00409938718261007,0.0113287318542038,0.0177027057169472,0.033812227177592,0.0327133071190699,0.0318689345450327,0.0310111848040233,..,..,0.551376580555429,0.53,2,2.3,2.5,2.6,3.2,5.41
Internet users (per 100 people),IT.NET.USER.P2,Libya,LBY,..,..,..,..,..,0.133617289160985,0.187042622337565,0.366533175284228,2.24441822165946,2.81451798740855,3.53283816154549,3.91778797710285,4.30105178913002,4.72199937850513,9,10.8,14,14,..,16.5,17.76
Internet users (per 100 people),IT.NET.USER.P2,Liechtenstein,LIE,..,..,..,..,..,..,36.5152298938015,45.1168526483592,59.4707106749926,58.8096918372148,64.0074481394199,63.3713561470216,64.2141613630526,65.080218443168,70,75,80,85,89.4077,93.8,95.21
Internet users (per 100 people),IT.NET.USER.P2,Lithuania,LTU,..,..,0.277421291418305,0.978422157292264,1.97206374498849,2.92305470000236,6.42706749477765,7.17935699381369,17.69,25.91,31.23,36.22,43.9,49.9,55.22,59.76,62.12,63.6399774002179,67.2299893276414,68.4529,72.13
Internet users (per 100 people),IT.NET.USER.P2,Luxembourg,LUX,0.496486119489314,1.59094191103942,5.5516533064923,7.14270408491247,11.7455537206391,17.3879577959488,22.8873279731211,36.163422506306,39.84,54.55,65.88,70,72.51,78.92,82.23,87.31,90.62,90.0298585646936,91.9499237417387,93.7765,94.67
Internet users (per 100 people),IT.NET.USER.P2,"Macao SAR, China",MAC,0.0369933757195212,0.280014085704224,0.727273598076568,2.36412767235082,7.00332424457476,9.21200508502681,13.6085897418451,22.5212167700561,25.1718801643395,25.7421239826498,31.4840973824121,34.8629271733959,46.4,47.327,49.24,54,55.198,60.2036967182195,61.31,65.8,69.78
Internet users (per 100 people),IT.NET.USER.P2,"Macedonia, FYR",MKD,..,0.0407438399133786,0.0759957341061255,0.503985009469878,1.00286166576326,1.49733026014616,2.48556631640066,3.46818460849398,17.33,19.07,24.44,26.45,28.62,36.3,46.04,51.77,51.9,56.7,57.449947312961,65.24,68.06
Internet users (per 100 people),IT.NET.USER.P2,Madagascar,MDG,..,..,0.00369519572084511,0.0143336470251985,0.0625610230645809,0.168608781293706,0.196394691006341,0.222511586178292,0.339720154596142,0.423252419277809,0.525353654946669,0.567721802237403,0.607552238860378,0.65,1.65,1.63,1.7,1.9,2.3,3,3.7
Internet users (per 100 people),IT.NET.USER.P2,Malawi,MWI,..,..,..,0.00466851795189877,0.0180573651794229,0.0872787549022295,0.126780944756387,0.164020725330811,0.21509472652259,0.278815116302304,0.347505334967577,0.384489334082782,0.425137489606563,0.965864736553132,0.7,1.07,2.26,3.33,4.3506,5.05,5.83
